Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Likeit?
1mRBJdpIgc3jZH8C3cN2WV,"2W8yFh0Ga6Yf3jiayVxwkE,3xvaSlT4xsyk6lY1ESOspO",If Only,Descendants (Original TV Movie Soundtrack),"Dove Cameron,Disney",2015-01-01,229813,70,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T16:59:14Z,"pop,post-teen pop",0.477,0.6,7,-5.652,1,0.0324,0.271,0,0.112,0.29,152.062,3,no
2mSrVZsSKn2Ye5f0YuAbMh,3gIRvgZssIb9aiirIg0nI3,Idk Love,Motions,Jeremy Zucker,2017-05-26,140360,53,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T12:54:29Z,"electropop,pop",0.75,0.431,5,-10.093,1,0.312,0.778,0,0.132,0.554,124.088,4,no
3plMTgQW4Cdic8ECKwvXwo,3gIRvgZssIb9aiirIg0nI3,not ur friend,not ur friend,Jeremy Zucker,2020-02-28,174520,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T12:53:16Z,"electropop,pop",0.751,0.262,4,-10.585,1,0.453,0.325,0,0.568,0.682,68.93,4,no
37Se4aHxifOck2fDKHg2k9,4zlJUtezdngqfgqhpiULYG,Wasted My Love - Stripped,Somerset,Axel Mansoor,2018-06-14,251722,21,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T12:50:01Z,la pop,0.782,0.355,11,-13.104,0,0.222,0.698,0,0.11,0.552,141.899,4,no
2SwUcCiP7Nr6iqo8XilTm4,0gadJ2b9A4SKsB1RFkBb66,Wicked Man's Rest,Wicked Man's Rest,Passenger,2007-01-01,259973,33,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T12:49:01Z,"folk-pop,neo mellow,pop,pop rock",0.587,0.581,3,-7.765,0,0.0313,0.0861,0,0.122,0.494,91.025,4,no
5lNuqFVMca4vPupY10cH0J,"7DMveApC7UnC2NPfPvlHSU,6S2OmqARrzebs0tKUEyXyp",No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),"Cheat Codes,Demi Lovato",2017-03-31,222786,62,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T12:43:25Z,"dance pop,edm,electro house,electropop,pop,pop dance,tropical house,uk pop,post-teen pop",0.739,0.619,10,-6.669,1,0.162,0.0572,0,0.105,0.58,112.961,4,no
240WkSGaUBJMBmHLqS33WA,6rHWAH6F4mr2AViSxMV673,Little Things,HILDA,Jessica Mauboy,2019-10-18,189906,57,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T11:08:00Z,"australian indigenous,australian pop,australian talent show,dance pop",0.502,0.321,9,-8.601,1,0.0441,0.851,0,0.156,0.348,121.991,4,no
4poybupy26pTWPr9zY1i7h,7nqlScm2smydSRl13eaP8E,Some Say,Some Say,Nea,2019-09-06,175601,69,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:58:52Z,scandipop,0.779,0.342,3,-6.316,0,0.0405,0.701,0.00000275,0.132,0.482,104.995,4,no
2GiYPEgOA7hb7sqsEWX8df,4tvKz56Tr39bkhcQUTO0Xr,Stay With Me - Live From Spotify Berlin,Spotify Sessions,Angus & Julia Stone,2015-01-13,174360,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:53:47Z,"australian indie folk,indie folk",0.614,0.101,0,-22.159,1,0.0395,0.825,0.0217,0.707,0.155,75.902,4,no
0QhhVEzIYtopDwbJW32FLC,"5JMLG56F1X5mFmWNmS0iAp,3gIRvgZssIb9aiirIg0nI3",please - live in new york,brent (live in new york),"Chelsea Cutler,Jeremy Zucker",2019-07-19,227693,34,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:51:31Z,"alt z,electropop,indie poptimism,pop,tropical house",0.576,0.371,6,-10.766,0,0.0273,0.541,0.00365,0.147,0.248,97.992,4,no
2W4yABdLc4Jnds67Poi5Nl,4jpsw9CQS439N0B7SecMgf,Yellow Hearts,Yellow Hearts,Ant Saunders,2019-06-18,223257,70,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:50:35Z,"chill r&b,pop",0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,4,no
2J3SR4n0YiQYCsghgeqZcB,37M5pPGs6V1fchFJSgCguX,I Don't Miss You at All,Blood Harmony,FINNEAS,2019-10-04,128916,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:46:39Z,"alt z,electropop,la indie,pop",0.838,0.316,1,-7.57,0,0.224,0.61,0.000446,0.103,0.531,148.147,4,no
1wsLHgXJ4SKIfd5ePSX1hD,"1HBjj22wzbscIZ9sEb5dyf,5pUo3fmmHT8bhCyHE52hA6,1cZQSpDsxgKIX2yW5OR9Ot",Polaroid,Polaroid,"Jonas Blue,Liam Payne,Lennon Stella",2018-10-05,193377,61,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:45:25Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,uk pop,post-teen pop,alt z,canadian pop,electropop",0.652,0.897,7,-4.481,0,0.036,0.293,0,0.0722,0.475,114.033,4,no
3JPXFD2aJ4dHPMnGwo41bO,0ZED1XzwlLHW4ZaG4lOT6m,Hurt Again,Inner Monologue Part 2,Julia Michaels,2019-06-28,202320,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:44:19Z,"alt z,dance pop,electropop,pop,post-teen pop",0.826,0.701,4,-4.176,0,0.0495,0.251,0.00000174,0.0936,0.784,129.977,4,no
6YWsufxs7K1Cy0p8oh0lk6,3GIadM69XShFZNB3gP67Td,Not Gonna Cry,Not Gonna Cry,Emma Steinbakken,2019-08-09,205880,45,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:42:49Z,"norwegian indie,norwegian pop,scandipop",0.56,0.545,6,-5.578,0,0.0283,0.00308,0.0000368,0.0803,0.229,135.156,4,no
7uuAjdKjUW9S0nOrOrB2O9,25u4wHJWxCA9vO0CzxAbK7,Love Someone,Coffee And Chill,Lukas Graham,2020-02-28,205440,20,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-02T10:40:48Z,"danish pop,pop,scandipop",0.532,0.409,9,-6.581,0,0.0506,0.172,0,0.11,0.265,171.838,4,yes
0cppqb4vQycORHNMxr8DGd,3AVfmawzu83sp94QW7CEGm,Favorite Part Of Me,Down Low,Astrid S,2019-09-26,198390,62,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-01T16:12:13Z,"alt z,dance pop,electropop,norwegian pop,pop,post-teen pop,tropical house,uk pop",0.598,0.502,1,-6.273,1,0.0447,0.862,0,0.096,0.403,121.621,5,yes
2U12JbtnFSYa5Av5wEcEDX,5IH6FPUwQTxPSXurCrcIov,Oh My God,Oh My God,Alec Benjamin,2020-02-13,187727,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-05-01T13:52:49Z,"alt z,dream smp,electropop,pop",0.696,0.565,5,-7.237,0,0.0605,0.652,0.00000202,0.121,0.599,156.11,4,yes
5wvtHXLPdNrLBNIta50PeV,6YxrfNCKBcQlbITpmDLErL,Need Somebody (Acoustic),Need Somebody (Acoustic),Xuitcasecity,2017-12-15,192333,55,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-30T22:00:24Z,"electropop,indie pop rap,pop edm,pop rap,sad rap",0.417,0.498,9,-6.077,1,0.0845,0.838,0,0.0748,0.37,179.801,4,yes
1pvGWSvIXr8PTk8nC4SnXK,7z1VrrLktQYoS9C0cFbfnI,Helplessly,Helplessly,Tatiana Manaois,2014-03-23,185480,56,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-30T21:53:06Z,,0.51,0.185,11,-13.651,1,0.0644,0.925,0,0.122,0.418,79.092,4,yes
224gXcCGXI5YpFlGsWVTs0,4phGZZrJZRo4ElhRtViYdl,Have It All - Acoustic,Have It All (Acoustic),Jason Mraz,2018-05-25,225148,48,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-30T21:26:50Z,"acoustic pop,neo mellow,pop,pop rock",0.726,0.498,1,-4.924,0,0.0467,0.474,0,0.0602,0.779,82.046,4,yes
45bD1bOR29eMqFKV79IlUi,4VwpVXEXhfbmpwJKIBFrFi,Anyone (Piano Version),Anyone (Piano Version),Re:Imagine,2020-02-11,242378,2,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-30T08:34:28Z,classify,0.627,0.144,11,-20.284,1,0.0429,0.99,0.947,0.111,0.0884,129.959,4,yes
0jOt9e9FulEyFDlbbeBynx,2uxqs8ftwTdK4N5BBUvVyf,Slow,Slow,Kensington Moore,2019-07-26,262568,30,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-30T08:32:06Z,,0.396,0.258,10,-10.198,1,0.0336,0.86,0,0.107,0.289,133.719,4,yes
6KouqpUlb6yD1ZBbUDGXjV,6J0H320T2VzchNOJtKICad,You Never Called Back,You Never Called Back,Tommy Boi,2019-04-19,243613,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-28T21:36:35Z,,0.34,0.228,1,-11.604,1,0.0332,0.87,0,0.0691,0.359,97.783,5,yes
6HMZs3JUF875PIRrcx5MS4,71ZcTyRBXnVg8aVUyut8GN,Who Cares?,Saddest Popstar to Live,LoveJSan,2020-02-21,146000,33,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-26T13:54:11Z,sad rap,0.688,0.547,1,-7.891,0,0.108,0.358,0,0.121,0.106,88.967,4,yes
7D0RhFcb3CrfPuTJ0obrod,4gzpq5DPGxSnKTe4SA8HAU,Sparks,Parachutes,Coldplay,2000-07-10,227093,84,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-26T13:23:53Z,"permanent wave,pop",0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,3,yes
4zRZAmBQP8vhNPf9i9opXt,2jnIB6XdLvnJUeNTy5A0J2,8 Letters,8 Letters,Why Don't We,2018-08-31,190026,73,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-26T12:55:06Z,"boy band,dance pop,pop,post-teen pop,uk pop",0.607,0.478,1,-5.702,0,0.031,0.649,0,0.0928,0.255,88.979,4,yes
1HimGOB6BjOaCQYMIF1xtU,2jnIB6XdLvnJUeNTy5A0J2,What Am I,What Am I,Why Don't We,2019-08-23,184665,67,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-26T12:52:29Z,"boy band,dance pop,pop,post-teen pop,uk pop",0.614,0.647,0,-4.681,0,0.0524,0.0687,0,0.104,0.368,163.862,4,yes
5f2xi7GxToAUNySilFbppk,1l8Fu6IkuTP0U5QetQJ5Xt,Leave My Heart Out Of This,Better Together,Fifth Harmony,2013-10-18,230826,38,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-26T12:42:02Z,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",0.601,0.824,11,-4.889,1,0.0986,0.0936,0,0.0889,0.559,154.1,4,yes
6fpRsxFS382T92pONROglP,4rTv3Ejc7hKMtmoBOK1B4T,Lies,Lies,Ali Gatie,2018-04-29,193175,42,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-26T09:02:20Z,"canadian hip hop,pop",0.719,0.45,4,-11.782,0,0.141,0.127,0.000397,0.112,0.248,158.967,4,yes
7howNTHKLqLHBjlxXv7h60,4T2k9bgIoC8bbqjqiEl9vZ,Reason To Hate You,Bad Timing,Rhys Lewis,2018-02-23,239493,42,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T22:37:37Z,"neo mellow,pop,uk pop",0.675,0.202,1,-10.719,0,0.23,0.907,0,0.245,0.328,72.062,4,yes
4W3z0jlvHobe740IG2XaFt,6OG9fZ1LKXyL0hShRmmnq1,What About Us,What About Us,Davina Michelle,2017-08-21,143528,49,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T22:35:20Z,"dutch pop,dutch rock",0.535,0.414,8,-2.259,1,0.0346,0.802,0,0.106,0.221,76.784,3,yes
5SXedg5yO5QlawECgbPfwY,5xKp3UyavIBUsGy3DQdXeF,You'll Be Okay,Is There Anybody Out There?,A Great Big World,2014-01-20,238386,37,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T22:19:59Z,"modern rock,neo mellow,piano rock,pop,pop rock,viral pop",0.48,0.405,6,-7.022,1,0.044,0.29,0.0000194,0.0874,0.182,178.203,3,yes
5XY2CyLE68jlt7nNj5ygVh,5xKp3UyavIBUsGy3DQdXeF,I Don't Wanna Love Somebody Else,Is There Anybody Out There?,A Great Big World,2014-01-20,163960,44,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T22:19:35Z,"modern rock,neo mellow,piano rock,pop,pop rock,viral pop",0.495,0.22,5,-11.16,1,0.0355,0.847,0.0000014,0.0957,0.345,126.618,4,no
6Vc5wAMmXdKIAM7WUoEb7N,"5xKp3UyavIBUsGy3DQdXeF,1l7ZsJRRS8wlW3WfJfPfNS",Say Something,Is There Anybody Out There?,"A Great Big World,Christina Aguilera",2014-01-20,229400,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T22:17:32Z,"modern rock,neo mellow,piano rock,pop,pop rock,viral pop,dance pop,post-teen pop",0.407,0.147,2,-8.822,1,0.0355,0.857,0.00000289,0.0913,0.0765,141.284,3,no
1DkX0AcEDzuFeh4TEAl143,50tDsT4wwq8FCMJNkn1D67,GRRRLS,GRRRLS,AViVA,2017-10-13,228904,54,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T14:58:40Z,"alt z,vapor pop",0.549,0.656,3,-6.515,1,0.0438,0.0351,0.00000119,0.129,0.594,180.043,4,no
5DBfBBTNQH20XbNqp2XZJE,5pKCCKE2ajJHZ9KAiaK11H,You Da One,Talk That Talk (Deluxe),Rihanna,2012-07-18,200013,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T14:15:55Z,"barbadian pop,dance pop,pop,urban contemporary",0.702,0.715,5,-5.377,0,0.0425,0.503,0.0000244,0.126,0.863,127.05,4,no
0dSchkfNB8SzYj8Bx7bcCW,6aZyMrc4doVtZyKNilOmwu,Try,Gypsy Heart Side A,Colbie Caillat,2014-06-09,224546,62,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T14:08:07Z,"dance pop,neo mellow,pop,pop rock,post-teen pop,viral pop",0.609,0.367,1,-9.765,1,0.0291,0.804,0,0.108,0.545,140.006,4,no
0KmXlNJ3Xory9gaAY6DAwd,2if0ZD9GblHIXm7A1dF300,I Walked These Streets in November,I Walked These Streets in November,Caroline Manning,2019-10-28,192626,44,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T12:00:54Z,social media pop,0.731,0.291,7,-10.506,1,0.0412,0.966,0,0.461,0.463,125.98,4,no
1J57jiILqx3Ra0zgHlfUSr,0jOImUkQkjgfBfDeCNQWyh,Such a Simple Song,One Voice and One Guitar,Noel Paul Stookey,2012-05-25,222028,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T08:43:21Z,,0.714,0.277,9,-10.415,1,0.0346,0.8,0.0000518,0.109,0.163,99.468,4,no
5KG2ahk1cONbHvg3dBdTbx,6bOYtKnpLPQSfMpS2ilotK,Mr. Lonely,The Best Of Bobby Vinton,Bobby Vinton,1962,161373,54,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T08:40:16Z,"adult standards,brill building pop,bubblegum pop,easy listening,lounge,rock-and-roll",0.245,0.293,4,-10.361,1,0.0303,0.817,0,0.177,0.344,168.984,3,no
1o0yFkUycTAWIIWFOlhDcV,5xKp3UyavIBUsGy3DQdXeF,You,You,A Great Big World,2018-08-17,218133,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T08:39:23Z,"modern rock,neo mellow,piano rock,pop,pop rock,viral pop",0.505,0.31,5,-10.423,1,0.03,0.885,0.00359,0.0996,0.34,82.591,4,no
5G6Nf4Ytk3dzxnhfP2AhKR,32WkQRZEVKSzVAAYqukAEA,Ocean,Ocean,Lady A,2019-11-15,210113,62,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T08:37:56Z,"contemporary country,country,country dawn,country pop,country road,neo mellow",0.58,0.36,6,-7.93,1,0.0303,0.841,0.00000615,0.129,0.302,99.194,4,no
13W2FZtELfJiVBst64qKf4,2kRfqPViCqYdSGhYSM9R0Q,Dead,As She Pleases,Madison Beer,2018-02-02,194826,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T08:33:45Z,"alt z,dance pop,electropop,pop,post-teen pop,uk pop",0.583,0.7,2,-4.969,0,0.211,0.4,0,0.183,0.553,103.072,4,no
1ue7zm5TVVvmoQV8lK6K2H,0uGk2czvcpWQA383Im6ajf,Pretty Girl,Pretty Girl,Maggie Lindemann,2016-09-30,219428,66,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T06:48:55Z,"alt z,dark pop,pop,post-teen pop",0.456,0.764,10,-3.584,1,0.148,0.298,0,0.229,0.383,124.971,5,no
7BRwh1bemr9rFMDeTbcy5S,7h4j9YTJJuAHzLCc3KCvYu,Creep,Creep,Kina Grannis,2017-04-14,234135,58,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:37:57Z,"acoustic pop,neo mellow,viral pop",0.585,0.103,7,-12.682,1,0.0309,0.801,0,0.126,0.179,133.057,4,no
29dfnKJ6WvYcJpgQ0MKzX7,2KsP6tYLJlTBvSUxnwlVWa,Song About You,A Real Good Kid,Mike Posner,2019-01-18,190146,47,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:11:43Z,"dance pop,edm,pop,pop rap",0.687,0.846,2,-3.003,1,0.0419,0.172,0.0000124,0.0806,0.589,87.024,4,no
5IhW2BNoI6RWC1YX0Qx9xp,2KsP6tYLJlTBvSUxnwlVWa,How It's Supposed To Be,A Real Good Kid,Mike Posner,2019-01-18,325693,32,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:09:54Z,"dance pop,edm,pop,pop rap",0.589,0.379,3,-6.916,1,0.0344,0.76,0.000692,0.122,0.407,110.695,4,no
6wCWfx5yAyvQ7TlLp7OZZ6,2KsP6tYLJlTBvSUxnwlVWa,Be As You Are - Acoustic,Island Life Coffee House (Vol. 1),Mike Posner,2017-06-02,234133,45,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:09:43Z,"dance pop,edm,pop,pop rap",0.65,0.275,11,-12.458,0,0.0426,0.812,0,0.114,0.533,144.953,3,no
2gS5cZxvi3pz1g0bij1HD9,2KsP6tYLJlTBvSUxnwlVWa,Drip,A Real Good Kid,Mike Posner,2019-01-18,325706,27,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:09:37Z,"dance pop,edm,pop,pop rap",0.585,0.34,6,-10.247,0,0.492,0.453,0.0000197,0.122,0.158,94.808,4,no
3SOp10shYtVHuZWxVGenUb,2KsP6tYLJlTBvSUxnwlVWa,Move On,A Real Good Kid,Mike Posner,2019-01-18,178400,54,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:09:09Z,"dance pop,edm,pop,pop rap",0.736,0.688,2,-5.736,1,0.0478,0.207,0.499,0.402,0.36,102.009,4,no
4V6MRo0CEAC9MwAm7dkPuL,4nDoRrQiYLoBzwC5BhVJzF,Real Friends,Real Friends,Camila Cabello,2017-12-06,213932,57,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:07:47Z,"dance pop,pop,post-teen pop,uk pop",0.74,0.303,3,-8.612,1,0.117,0.835,0,0.0782,0.819,91.958,4,no
3RauEVgRgj1IuWdJ9fDs70,06HL4z0CvFAxyc27GXpf02,The Man,Lover,Taylor Swift,2019-08-23,190360,78,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:06:13Z,pop,0.777,0.658,0,-5.191,1,0.054,0.0767,0,0.0901,0.633,110.048,4,no
6RRNNciQGZEXnqk8SQ9yv5,06HL4z0CvFAxyc27GXpf02,You Need To Calm Down,Lover,Taylor Swift,2019-08-23,171360,77,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:06:04Z,pop,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4,no
6xCNYRfzZtoQRo1xruPmNq,"66CXWjxzNUsdJxJ2JdwvnR,5yG7ZAZafVaAlMTeBybKAL",Problem,My Everything (Deluxe),"Ariana Grande,Iggy Azalea",2014-08-22,193920,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:03:25Z,"dance pop,pop,australian hip hop,hip pop,pop rap,post-teen pop,uk pop",0.66,0.805,1,-5.352,0,0.153,0.0192,0.00000883,0.159,0.625,103.009,4,no
2Rk4JlNc2TPmZe2af99d45,"06HL4z0CvFAxyc27GXpf02,6eYFryfcEu3QSq59D62wZQ,20JZFwl6HVl6yg8a4H3ZqK",ME! (feat. Brendon Urie of Panic! At The Disco),Lover,"Taylor Swift,Brendon Urie,Panic! At The Disco",2019-08-23,193000,77,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T05:00:38Z,"pop,modern rock",0.61,0.83,0,-4.105,1,0.0571,0.033,0,0.118,0.728,182.162,4,no
4tERsdVCLtLtrGdFBf9DGC,6Dd3NScHWwnW6obMFbl1BH,New,New,Daya,2017-10-11,230879,66,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:57:30Z,"alt z,dance pop,edm,electropop,pop,pop dance,post-teen pop,tropical house,uk pop",0.715,0.742,0,-4.331,1,0.0347,0.052,0.0000247,0.364,0.322,106.971,4,no
6MH1oRsRfQc2ZCco3ic7Mx,5p7f24Rk5HkUZsaS3BLG5F,Most Girls - Acoustic,Most Girls (Acoustic),Hailee Steinfeld,2017-08-04,200880,57,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:56:55Z,"dance pop,pop,post-teen pop,uk pop",0.676,0.266,9,-8.847,1,0.184,0.514,0,0.108,0.707,205.598,4,no
75hxLeRF6ykQcE55Lvp2ka,3QLIkT4rD2FMusaqmkepbq,Broken Glass,Broken Glass,Rachel Platten,2017-08-18,179426,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:55:30Z,"dance pop,neo mellow,pop,pop rock",0.672,0.755,1,-3.54,0,0.11,0.144,0,0.502,0.357,91.996,4,no
6M6lsQB4OhqL41eld29PeC,"5pKCCKE2ajJHZ9KAiaK11H,7dGJo4pcD2V6oG8kP0tJRR",Love The Way You Lie (Part II) - Pt. 2,Loud,"Rihanna,Eminem",2010-11-16,296226,66,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:51:30Z,"barbadian pop,dance pop,pop,urban contemporary,detroit hip hop,hip hop,rap",0.469,0.833,10,-4.487,1,0.165,0.3,0,0.056,0.402,166.526,4,no
0HRu24aRHIQNiV04mZHMk7,1QRj3hoop9Mv5VvHQkwPEp,Was It All In My Head?,The Results Of My Poor Judgement,Olivia O'Brien,2020-02-07,202120,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:49:07Z,"alt z,dance pop,electropop,pop,post-teen pop,uk pop",0.623,0.699,4,-5.77,1,0.037,0.0309,0,0.168,0.521,142.079,4,no
7wEXKF8ltyhpiGlUfa3RGh,01y8iBZYk8aeNfPsuTVrAt,Reason To Stay,"I'm Sorry, I'm Not Sorry",Sody,2020-01-03,188320,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:48:22Z,"alt z,pop,uk pop",0.493,0.354,0,-7.311,1,0.0626,0.883,0,0.12,0.279,109.942,5,no
0tI6lHDw4q10J676IZmx25,1fpemL1wk3ZyXVfpzlVEkL,How Dare You Make Me Love You,How Dare You Make Me Love You,Kyan,2019-07-19,209573,35,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:46:43Z,uk contemporary r&b,0.33,0.0882,4,-12.949,1,0.0349,0.924,0.000687,0.109,0.2,114.989,5,yes
5kNtYmydoA9Dd959vVlKBJ,3AVfmawzu83sp94QW7CEGm,I Don’t Wanna Know,Astrid S,Astrid S,2016-05-20,176093,38,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-25T04:41:42Z,"alt z,dance pop,electropop,norwegian pop,pop,post-teen pop,tropical house,uk pop",0.443,0.285,7,-9.25,1,0.0821,0.687,0,0.0861,0.109,86.786,4,yes
4wk9RMAmnUqFdgpBjplA4g,5NhgsV7qPWHZqYEMKzbYvo,You Don't Even Know Me,You Don't Even Know Me,Faouzia,2019-09-18,179396,56,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-24T20:55:47Z,"alt z,canadian pop,dance pop,pop,post-teen pop",0.577,0.663,6,-4.788,0,0.0374,0.244,0.0000766,0.0795,0.338,165.938,4,yes
23OXdR7YuUBVWh5hSnYJau,3YQKmKGau1PzlVlkL1iodx,Chlorine,Trench,Twenty One Pilots,2018-10-05,324466,75,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-24T20:25:02Z,"modern rock,rock",0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4,yes
386RUes7n1uM1yfzgeUuwp,0du5cEVh5yTK9QJze8zA0C,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,76,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-24T20:23:57Z,"dance pop,pop",0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,4,yes
6i0V12jOa3mr6uu4WYhUBr,3YQKmKGau1PzlVlkL1iodx,Heathens,Heathens,Twenty One Pilots,2016-06-16,195920,81,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-24T20:23:22Z,"modern rock,rock",0.732,0.396,4,-9.348,0,0.0286,0.0841,0.0000358,0.105,0.548,90.024,4,yes
2Z8WuEywRWYTKe1NybPQEW,3YQKmKGau1PzlVlkL1iodx,Ride,Blurryface,Twenty One Pilots,2015-05-15,214506,82,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-24T20:23:09Z,"modern rock,rock",0.645,0.713,6,-5.355,1,0.0393,0.00835,0,0.113,0.566,74.989,4,yes
3K1tdhoeE6koNnWgAxEK9Y,63yrD80RY3RNEM2YDpUpO8,Mrs. Potato Head,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,217506,70,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-04-24T20:21:11Z,"alt z,electropop,pop",0.517,0.622,1,-3.536,0,0.0577,0.174,0,0.105,0.463,170.154,4,yes
